YEAR,STRATUM,AOU,SPECIES,POP,SEPOP
2007,3,1500,Ring-necked duck,20189.3170118618,8205.77839222111
2007,3,1519,Generic goldeneye,14810.5920956612,6221.83037659504
2007,3,1530,Bufflehead,28418.6812510883,9831.50958459944
2007,3,1670,Ruddy duck,0,0
2007,3,1720,Canada goose,2861.95699775745,2093.75089452874
2007,3,2210,American coot,0,0
2007,4,1320,Mallard,146827.187113701,26884.3906961044
2007,4,1350,Gadwall,825.275996016771,863.668210663058
2007,4,1370,American wigeon,402294.900821465,54025.6835428269
2007,4,1390,Green-winged teal,185621.945735667,33052.1008783462
2007,4,1400,Blue-winged teal,0,0
2007,4,1420,Northern shoveler,137324.296902988,34947.6570017709
2007,4,1430,Northern pintail,126058.193667891,26852.57791249
2007,4,1460,Redhead,0,0
2007,4,1470,Canvasback,38591.1543466329,20123.5202220326
2007,4,1499,Generic scaup,268779.361229041,67032.6394861592
2007,4,1500,Ring-necked duck,26737.3134367407,8212.1703266229
2007,4,1519,Generic goldeneye,13720.2134337788,6800.52533771325
2007,4,1530,Bufflehead,17672.8510989118,4798.75731201614
2007,4,1670,Ruddy duck,0,0
2007,4,1720,Canada goose,8630.1065504517,4741.82105605905
2007,4,2210,American coot,0,0
2007,5,1320,Mallard,23993.2978814297,6678.85513952554
2007,5,1350,Gadwall,0,0
2007,5,1370,American wigeon,51914.3631771016,9430.66524049148
2007,5,1390,Green-winged teal,59680.808175657,12445.4428551937
2007,5,1400,Blue-winged teal,0,0
2007,5,1420,Northern shoveler,39793.4573683278,15662.0407936311
2007,5,1430,Northern pintail,45703.8642433604,12066.7232158383
2007,5,1460,Redhead,0,0
2007,5,1470,Canvasback,759.608023605943,520.03014569807
2007,5,1499,Generic scaup,14792.0377271742,4180.11580564459
2007,5,1500,Ring-necked duck,0,0
2007,5,1519,Generic goldeneye,1692.70676865275,890.850519055894
2007,5,1530,Bufflehead,2616.42763686491,947.224287181572
2007,5,1670,Ruddy duck,0,0
2007,5,1720,Canada goose,2258.50533767611,1790.69901182384
2007,5,2210,American coot,0,0
2007,6,1320,Mallard,23025.6606902676,6023.79098385776
2007,6,1350,Gadwall,0,0
2007,6,1370,American wigeon,63220.6995707638,11855.3350935729
2007,6,1390,Green-winged teal,47112.4117349254,9108.49386711326
2007,6,1400,Blue-winged teal,0,0
2007,6,1420,Northern shoveler,19864.2356049814,8091.49974202474
2007,6,1430,Northern pintail,33552.8213189457,7019.03935452078
2007,6,1460,Redhead,323.528529622898,308.111771219767
2007,6,1470,Canvasback,1263.94586331775,703.606667740841
2007,6,1499,Generic scaup,45628.9658081014,15286.3561314042
2007,6,1500,Ring-necked duck,4181.94433789083,919.621287734053
2007,6,1519,Generic goldeneye,4506.51315217489,2213.25767328603
2007,6,1530,Bufflehead,3676.36599256373,1611.51604670939
2007,6,1670,Ruddy duck,0,0
2007,6,1720,Canada goose,4509.6340061584,3051.59631046518
2007,6,2210,American coot,0,0
2007,7,1320,Mallard,13611.7811056142,2979.88194665157
2007,7,1350,Gadwall,0,0
2007,7,1370,American wigeon,7320.82035566159,2922.84379350516
2007,7,1390,Green-winged teal,18516.0257686664,8147.13071326609
2007,7,1400,Blue-winged teal,0,0
2007,7,1420,Northern shoveler,1995.7749782829,1076.43659485751
2007,7,1430,Northern pintail,2990.68369880004,773.358373570262
2007,7,1460,Redhead,123.519605621091,130.597302489641
2007,7,1470,Canvasback,0,0
2007,7,1499,Generic scaup,3072.10337453099,1943.59063877586
2007,7,1500,Ring-necked duck,2714.25397046474,1884.49615742037
2007,7,1519,Generic goldeneye,286.756126232886,194.952455580287
2007,7,1530,Bufflehead,73.8734618827102,78.0232767036374
2007,7,1670,Ruddy duck,0,0
2007,7,1720,Canada goose,14118.1717717457,6307.64334393391
2007,7,2210,American coot,467.666674015544,494.288125884465
2007,8,1320,Mallard,71101.3034263382,23291.6663519547
2007,8,1350,Gadwall,665.45969156143,700.868004438551
2007,8,1370,American wigeon,43710.1944772981,9377.79283810815
2007,8,1390,Green-winged teal,47580.3679466422,14918.61056309
2007,8,1400,Blue-winged teal,0,0
2007,8,1420,Northern shoveler,34015.0596946482,7351.86234565374
2007,8,1430,Northern pintail,83122.2636112381,19644.5926286131
2007,8,1460,Redhead,0,0
2007,8,1470,Canvasback,0,0
2007,8,1499,Generic scaup,95269.0919943775,24170.7925477211
2007,8,1500,Ring-necked duck,0,0
2007,8,1519,Generic goldeneye,0,0
2007,8,1530,Bufflehead,0,0
2007,8,1670,Ruddy duck,0,0
2007,8,1720,Canada goose,2846.81029235408,1718.48306892432
2007,8,2210,American coot,0,0
2007,9,1320,Mallard,173351.087410983,33762.7559692125
2007,9,1350,Gadwall,0,0
2007,9,1370,American wigeon,272291.114031583,44764.0928543737
2007,9,1390,Green-winged teal,276466.874750239,54924.5206820047
2007,9,1400,Blue-winged teal,6412.92348699201,6461.2820636043
2007,9,1420,Northern shoveler,223561.811007649,37976.3715342076
2007,9,1430,Northern pintail,493253.959765729,49902.5771399529
2007,9,1460,Redhead,0,0
2007,9,1470,Canvasback,11084.2188688844,4115.01969326419
2007,9,1499,Generic scaup,486994.465421329,70958.6367294498
2007,9,1500,Ring-necked duck,833.493450297701,795.910312766747
2007,9,1519,Generic goldeneye,0,0
2007,9,1530,Bufflehead,771.292446544142,460.169016119168
2007,9,1670,Ruddy duck,0,0
2007,9,1720,Canada goose,196238.983425502,133102.071471603
2007,9,2210,American coot,0,0
2007,10,1320,Mallard,6747.57486550634,5305.22922001536
2007,10,1350,Gadwall,0,0
2007,10,1370,American wigeon,7538.43775497965,5586.66457126896
2007,10,1390,Green-winged teal,11722.7194255264,9254.62229654064
2007,10,1400,Blue-winged teal,0,0
2007,10,1420,Northern shoveler,15943.4593143822,13011.1272790696
2007,10,1430,Northern pintail,143273.786758751,50431.4297626276
2007,10,1460,Redhead,0,0
2007,10,1470,Canvasback,0,0
2007,10,1499,Generic scaup,28145.7445345892,12437.4114305866
2007,10,1500,Ring-necked duck,0,0
2007,10,1519,Generic goldeneye,0,0
2007,10,1530,Bufflehead,0,0
2007,10,1670,Ruddy duck,0,0
2007,10,1720,Canada goose,15399.3905180779,4592.38883416947
2007,10,2210,American coot,0,0
2007,11,1320,Mallard,34382.9681318755,7430.344467299
2007,11,1350,Gadwall,0,0
2007,11,1370,American wigeon,82313.3401660859,20255.931357499
2007,11,1390,Green-winged teal,26408.8633032859,8107.62491358708
2007,11,1400,Blue-winged teal,0,0
2007,11,1420,Northern shoveler,42758.7115171965,12767.6017238766
2007,11,1430,Northern pintail,139704.782247347,43552.3426808739
2007,11,1460,Redhead,0,0
2007,11,1470,Canvasback,1644.91296549004,1112.08960313586
2007,11,1499,Generic scaup,90145.2920223491,27571.998387313
2007,11,1500,Ring-necked duck,453.53567361248,443.705226438455
2007,11,1519,Generic goldeneye,814.559095393558,798.998694845503
2007,11,1530,Bufflehead,0,0
2007,11,1670,Ruddy duck,0,0
2007,11,1720,Canada goose,21519.2523345384,9218.39078072762
2007,11,2210,American coot,0,0
2007,12,1320,Mallard,9439.69460122612,3389.48278390998
2007,12,1350,Gadwall,0,0
2007,12,1370,American wigeon,54521.071043272,14312.6975299811
2007,12,1390,Green-winged teal,6970.30427818345,4100.93077907273
2007,12,1400,Blue-winged teal,0,0
2007,12,1420,Northern shoveler,5429.99150242416,2122.41079421738
2007,12,1430,Northern pintail,23944.862241349,3020.99328041073
2007,12,1460,Redhead,1036.87721485095,979.273164535122
2007,12,1470,Canvasback,21012.0444814436,14732.933480632
2007,12,1499,Generic scaup,37538.1780542636,7534.39372824214
2007,12,1500,Ring-necked duck,0,0
2007,12,1519,Generic goldeneye,0,0
2007,12,1530,Bufflehead,0,0
2007,12,1670,Ruddy duck,0,0
2007,12,1720,Canada goose,15255.8756343692,11169.7611219383
2007,12,2210,American coot,0,0
2007,13,1320,Mallard,34639.5048833116,11064.2618036266
2007,13,1350,Gadwall,0,0
2007,13,1370,American wigeon,146775.420326733,48702.9038088819
2007,13,1390,Green-winged teal,12927.9777031972,3260.9888412382
2007,13,1400,Blue-winged teal,2833.49171173391,2848.01950720911
2007,13,1420,Northern shoveler,17264.7865500606,9049.37190144756
2007,13,1430,Northern pintail,32531.5629406346,14084.4791217817
2007,13,1460,Redhead,0,0
2007,13,1470,Canvasback,19218.8239962708,10056.7457345943
2007,13,1499,Generic scaup,54124.9134538193,14800.1505455632
2007,13,1500,Ring-necked duck,1657.22163159607,1082.48176918524
2007,13,1519,Generic goldeneye,5952.806059763,2512.14774419497
2007,13,1530,Bufflehead,607.37310212725,606.568513223241
2007,13,1670,Ruddy duck,816.243490189109,816.124885193959
2007,13,1720,Canada goose,1522.55519718777,884.916494869264
2007,13,2210,American coot,0,0
2007,14,1320,Mallard,78337.4785961495,19851.2265842701
2007,14,1350,Gadwall,1358.04023113763,1399.93158935066
2007,14,1370,American wigeon,251060.986875165,73888.7695892245
2007,14,1390,Green-winged teal,31520.8285227207,14374.1050713429
2007,14,1400,Blue-winged teal,0,0
2007,14,1420,Northern shoveler,0,0
2007,14,1430,Northern pintail,68920.5417302346,38205.1000801461
2007,14,1460,Redhead,0,0
2007,14,1470,Canvasback,2314.02907805688,1432.69906738611
2007,14,1499,Generic scaup,337077.646909886,60251.0354548064
2007,14,1500,Ring-necked duck,8081.23282278937,5872.28000416579
2007,14,1519,Generic goldeneye,30640.7827150427,18170.2729817068
2007,14,1530,Bufflehead,1974.51902027247,1839.61850995557
2007,14,1670,Ruddy duck,0,0
2007,14,1720,Canada goose,40835.0189237798,21586.2072929656
2007,14,2210,American coot,0,0
2007,15,1320,Mallard,45707.4154128996,16052.1798546146
2007,15,1350,Gadwall,0,0
2007,15,1370,American wigeon,17265.3923183763,13278.7394805928
2007,15,1390,Green-winged teal,29062.9470265315,21666.6062185505
2007,15,1400,Blue-winged teal,0,0
2007,15,1420,Northern shoveler,0,0
2007,15,1430,Northern pintail,7395.48205585846,934.70856808769
2007,15,1460,Redhead,0,0
2007,15,1470,Canvasback,0,0
2007,15,1499,Generic scaup,88073.8893707404,14175.3949542049
2007,15,1500,Ring-necked duck,50294.8384926615,27853.9933794049
2007,15,1519,Generic goldeneye,6691.15043149099,5238.70749954118
2007,15,1530,Bufflehead,24577.4666818755,11288.646646636
2007,15,1670,Ruddy duck,0,0
2007,15,1720,Canada goose,30805.2410447036,4528.06943799888
2007,15,2210,American coot,0,0
2007,16,1320,Mallard,80247.0202875512,32913.8394189868
2007,16,1350,Gadwall,0,0
2007,16,1370,American wigeon,78648.0956379077,29155.250635971
2007,16,1390,Green-winged teal,24822.9094122865,17714.1166850639
2007,16,1400,Blue-winged teal,0,0
2007,16,1420,Northern shoveler,5524.99705668877,6704.54091003366
2007,16,1430,Northern pintail,29477.2049270902,14680.1533016855
2007,16,1460,Redhead,0,0
2007,16,1470,Canvasback,0,0
2007,16,1499,Generic scaup,157699.880172508,38263.561237775
2007,16,1500,Ring-necked duck,0,0
2007,16,1519,Generic goldeneye,0,0
2007,16,1530,Bufflehead,20991.8226279923,15822.3879184906
2007,16,1670,Ruddy duck,0,0
2007,16,1720,Canada goose,94281.1460490256,57077.9912654302
2007,16,2210,American coot,0,0
2007,17,1320,Mallard,61192.3252390589,18461.1363529506
2007,17,1350,Gadwall,4243.26342898583,4162.51946495899
2007,17,1370,American wigeon,88124.4857200726,22997.2513691504
2007,17,1390,Green-winged teal,251692.520235107,83027.5617771924
2007,17,1400,Blue-winged teal,14390.8045897513,12686.5664005712
2007,17,1420,Northern shoveler,32475.8538753521,7552.59092104398
2007,17,1430,Northern pintail,16707.8497516317,7165.21475027878
2007,17,1460,Redhead,1446.9900508932,1419.54444700525
2007,17,1470,Canvasback,26511.0910289049,22978.2812994039
2007,17,1499,Generic scaup,185924.263436391,70696.1787048242
2007,17,1500,Ring-necked duck,46759.6463391531,16350.406741362
2007,17,1519,Generic goldeneye,77262.754936117,33006.7111973413
2007,17,1530,Bufflehead,61694.8169609124,16510.2151247494
2007,17,1670,Ruddy duck,2763.70447019472,3053.52772565209
2007,17,1720,Canada goose,13532.3812315848,5460.91309171555
2007,17,2210,American coot,2191.42223141703,2419.25577060024
2007,18,1320,Mallard,38584.4714396006,21056.7163205265
2007,18,1350,Gadwall,0,0
2007,18,1370,American wigeon,43724.3736569197,25599.6394811003
2007,18,1390,Green-winged teal,41400.8562162138,13305.2977071539
2007,18,1400,Blue-winged teal,0,0
2007,18,1420,Northern shoveler,9214.85894098126,7141.90784585093
2007,18,1430,Northern pintail,0,0
2007,18,1460,Redhead,1368.58697738547,1057.9046086112
2007,18,1470,Canvasback,0,0
2007,18,1499,Generic scaup,110851.14456701,39153.9290294664
2007,18,1500,Ring-necked duck,15921.3751902914,6876.29690830184
2007,18,1519,Generic goldeneye,19063.4044567005,11789.8027486646
2007,18,1530,Bufflehead,52516.774881409,21621.2935863766
2007,18,1670,Ruddy duck,0,0
2007,18,1720,Canada goose,0,0
2007,18,2210,American coot,0,0
2007,20,1320,Mallard,54750.7504204361,19092.1091759909
2007,20,1350,Gadwall,3067.94738033853,1209.32389521009
2007,20,1370,American wigeon,9400.63481837283,2914.18868876492
2007,20,1390,Green-winged teal,7912.07482297831,3226.96224770019
2007,20,1400,Blue-winged teal,26011.9551737584,6199.22269533432
2007,20,1420,Northern shoveler,33107.5926840085,9884.77423010006
2007,20,1430,Northern pintail,10872.0385290747,3143.58034290914
2007,20,1460,Redhead,4237.09772248398,2988.85011959507
2007,20,1470,Canvasback,33848.8451020541,15168.4347996754
2007,20,1499,Generic scaup,8204.23625936252,1951.18807352224
2007,20,1500,Ring-necked duck,6491.13077313731,2397.53948554757
2007,20,1519,Generic goldeneye,6922.05627688881,2433.63355660448
2007,20,1530,Bufflehead,14943.1239673265,7548.76112661124
2007,20,1670,Ruddy duck,0,0
2007,20,1720,Canada goose,8106.84911390112,5169.24927174232
2007,20,2210,American coot,1188.32501327257,523.723396333582
2007,21,1320,Mallard,104343.485254864,25008.5353614363
2007,21,1350,Gadwall,0,0
2007,21,1370,American wigeon,12425.4702983373,5294.90641750441
2007,21,1390,Green-winged teal,50221.9665525966,9895.71422924347
2007,21,1400,Blue-winged teal,7246.37759955573,5879.85544031427
2007,21,1420,Northern shoveler,759.455189863349,757.14541517131
2007,21,1430,Northern pintail,578.839772216764,585.987245993845
2007,21,1460,Redhead,0,0
2007,21,1470,Canvasback,0,0
2007,21,1499,Generic scaup,65276.152808971,13063.8199718627
2007,21,1500,Ring-necked duck,57074.4719763207,19702.380067011
2007,21,1519,Generic goldeneye,46394.2253521106,33591.9726041013
2007,21,1530,Bufflehead,61076.3003263456,14032.0663141184
2007,21,1670,Ruddy duck,646.298542663079,648.340282378953
2007,21,1720,Canada goose,33152.7215403098,10911.7949387425
2007,21,2210,American coot,0,0
2007,22,1320,Mallard,88528.3239847842,17121.3139471739
2007,22,1350,Gadwall,5842.1535270126,1366.39942747925
2007,22,1370,American wigeon,13716.5693417936,5700.13512888939
2007,22,1390,Green-winged teal,58834.7138912798,17293.4438525855
2007,22,1400,Blue-winged teal,25597.8569012526,15911.4767353513
2007,22,1420,Northern shoveler,15928.9967259953,10204.1184090946
2007,22,1430,Northern pintail,638.985542017003,617.503370015568
2007,22,1460,Redhead,4856.04989920064,3814.66805100491
2007,22,1470,Canvasback,15243.1682589056,8222.30328653181
2007,22,1499,Generic scaup,30202.8767660894,12905.3993617299
2007,22,1500,Ring-necked duck,70975.4391896029,21939.3753300943
2007,22,1519,Generic goldeneye,43407.7772340122,16224.431036665
2007,22,1530,Bufflehead,46187.1241216576,13233.8933597346
2007,22,1670,Ruddy duck,0,0
2007,22,1720,Canada goose,13640.9000012915,5495.32852102016
2007,22,2210,American coot,18668.7072924253,13077.4514242812
2007,23,1320,Mallard,102774.564779712,16562.5424675727
2007,23,1350,Gadwall,0,0
2007,23,1370,American wigeon,29266.3118910719,11205.085683992
2007,23,1390,Green-winged teal,81201.0853885862,17857.7047207375
2007,23,1400,Blue-winged teal,0,0
2007,23,1420,Northern shoveler,0,0
2007,23,1430,Northern pintail,0,0
2007,23,1460,Redhead,0,0
2007,23,1470,Canvasback,0,0
2007,23,1499,Generic scaup,42438.714966388,13369.7988935559
2007,23,1500,Ring-necked duck,121473.133418284,38821.6911357586
2007,23,1519,Generic goldeneye,39372.7647635022,15849.583009312
2007,23,1530,Bufflehead,94222.0547532734,25963.2763359505
2007,23,1670,Ruddy duck,2767.74228041661,2978.5001683711
2007,23,1720,Canada goose,35493.7320220093,14781.5768166309
2007,23,2210,American coot,1097.31196471062,1112.79258142825
2007,24,1320,Mallard,184325.682320754,43533.0647788649
2007,24,1350,Gadwall,995.169471389154,967.216453272656
2007,24,1370,American wigeon,61684.1393071902,16178.8244953243
2007,24,1390,Green-winged teal,99449.8386712723,21051.9553014796
2007,24,1400,Blue-winged teal,13081.2408147074,8994.52650283627
2007,24,1420,Northern shoveler,3427.44222547514,3498.9301357267
2007,24,1430,Northern pintail,1741.54657493102,1719.88197451569
2007,24,1460,Redhead,0,0
2007,24,1470,Canvasback,1695.71640190652,1778.07798755776
2007,24,1499,Generic scaup,102734.880001993,26327.07061103
2007,24,1500,Ring-necked duck,164477.943817357,34468.1977484322
2007,24,1519,Generic goldeneye,209803.984938588,114569.398655384
2007,24,1530,Bufflehead,57876.9613623692,14645.4739305921
2007,24,1670,Ruddy duck,1944.50876975381,1920.24171684272
2007,24,1720,Canada goose,71635.8340210817,16235.2658352311
2007,24,2210,American coot,0,0
2007,25,1320,Mallard,63865.9502982977,18659.0947769091
2007,25,1350,Gadwall,4825.64920177085,1671.90585426911
2007,25,1370,American wigeon,5641.98227621143,1976.36357164471
2007,25,1390,Green-winged teal,6278.35783730309,2240.26958876231
2007,25,1400,Blue-winged teal,34947.8903053004,7919.3363998282
2007,25,1420,Northern shoveler,8055.1221291098,1964.46707993656
2007,25,1430,Northern pintail,2470.30197340992,1848.10901255691
2007,25,1460,Redhead,5111.57021839141,1655.22662177798
2007,25,1470,Canvasback,17220.8584699164,9178.70868134839
2007,25,1499,Generic scaup,30591.6676412447,13521.3749338426
2007,25,1500,Ring-necked duck,41380.5384424058,17429.7193705073
2007,25,1519,Generic goldeneye,75557.5464924083,32468.7310469208
2007,25,1530,Bufflehead,11132.0840046941,2497.87823598528
2007,25,1670,Ruddy duck,2832.14072084512,2076.01448559207
2007,25,1720,Canada goose,16228.9313918513,3951.23934845607
2007,25,2210,American coot,6065.53214790298,3629.49505584603
2007,26,1320,Mallard,400618.140281373,51539.9242290118
2007,26,1350,Gadwall,183365.308539632,26793.2168837046
2007,26,1370,American wigeon,67128.7777896962,16023.5057271967
2007,26,1390,Green-winged teal,160536.965879967,55312.0796776231
2007,26,1400,Blue-winged teal,489194.729013255,128000.746531822
2007,26,1420,Northern shoveler,393452.563816693,55668.4384731007
2007,26,1430,Northern pintail,149114.420570007,24233.875927558
2007,26,1460,Redhead,129273.112316781,27072.6661692258
2007,26,1470,Canvasback,84977.6847170515,28516.2879851503
2007,26,1499,Generic scaup,91490.3878070467,23023.0765633554
2007,26,1500,Ring-necked duck,17167.7667003614,9274.2716856584
2007,26,1519,Generic goldeneye,16713.0174602831,7541.55468226042
2007,26,1530,Bufflehead,82667.3834701372,21287.9839290585
2007,26,1670,Ruddy duck,36847.2422910083,23012.2092105072
2007,26,1720,Canada goose,118963.973824327,16799.2422912519
2007,26,2210,American coot,325590.790836548,118817.436502319
2007,26,9991,Pond,524873.955063777,117247.107483614
2007,27,1320,Mallard,187820.430987964,20008.0401215463
2007,27,1350,Gadwall,68940.0448576612,9845.49076446251
2007,27,1370,American wigeon,47532.5750529277,9258.29768892542
2007,27,1390,Green-winged teal,18790.4049791709,12813.2109799176
2007,27,1400,Blue-winged teal,74326.4324425937,42331.6531603253
2007,27,1420,Northern shoveler,262842.991587844,19562.5677604446
2007,27,1430,Northern pintail,91363.3518924,12025.2157344123
2007,27,1460,Redhead,5031.26311042422,2049.58766637628
2007,27,1470,Canvasback,17540.6133659126,5629.62986014038
2007,27,1499,Generic scaup,14539.8232465881,6552.31052375042
2007,27,1500,Ring-necked duck,5425.48611917873,3441.42556054135
2007,27,1519,Generic goldeneye,3521.18190727157,2417.83418831448
2007,27,1530,Bufflehead,3437.52173963232,2612.6926419117
2007,27,1670,Ruddy duck,2392.75505751956,2369.05011693467
2007,27,1720,Canada goose,33758.1201201724,4967.9539545869
2007,27,2210,American coot,27785.4076083092,11137.1387232733
2007,27,9991,Pond,323372.448512899,68757.5231011028
2007,28,1320,Mallard,154095.877530982,17385.2263990975
2007,28,1350,Gadwall,60078.6245722894,9281.18860052729
2007,28,1370,American wigeon,35372.0647187551,8244.63799538299
2007,28,1390,Green-winged teal,68123.0686114778,25482.3213843966
2007,28,1400,Blue-winged teal,68264.3072982349,32895.9168785626
2007,28,1420,Northern shoveler,207989.331218086,16673.2028977598
2007,28,1430,Northern pintail,61338.9484966336,13747.4979820211
2007,28,1460,Redhead,25536.6031458748,14594.7127927589
2007,28,1470,Canvasback,16446.2203073494,8931.98299774877
2007,28,1499,Generic scaup,46688.5986445064,18137.4881618113
2007,28,1500,Ring-necked duck,5245.24104803679,3051.35084097931
2007,28,1519,Generic goldeneye,7978.59721918096,7855.49460975629
2007,28,1530,Bufflehead,7477.47149405244,3882.07388593044
2007,28,1670,Ruddy duck,5783.1578451716,4923.06992935299
2007,28,1720,Canada goose,37575.0450077635,12129.6296006843
2007,28,2210,American coot,55241.0674438115,30623.3405307574
2007,28,9991,Pond,253076.595671244,59522.9217307845
2007,29,1320,Mallard,87622.8943838541,9120.37892736873
2007,29,1350,Gadwall,30993.7624385464,4040.54484303145
2007,29,1370,American wigeon,20438.9227632375,5490.49427308564
2007,29,1390,Green-winged teal,35701.6218436931,21824.3149914265
2007,29,1400,Blue-winged teal,36717.1058111529,22949.2931536515
2007,29,1420,Northern shoveler,112867.406181538,12858.0231872971
2007,29,1430,Northern pintail,22333.1714541829,3518.18666782922
2007,29,1460,Redhead,19118.7207687755,6116.28776021803
2007,29,1470,Canvasback,8331.75689920485,3608.76964487239
2007,29,1499,Generic scaup,29598.8035116427,6968.91066539487
2007,29,1500,Ring-necked duck,4123.35240160793,2118.0532326578
2007,29,1519,Generic goldeneye,0,0
2007,29,1530,Bufflehead,4571.88501017979,2056.98993006643
2007,29,1670,Ruddy duck,4167.36449423367,4123.71303515728
2007,29,1720,Canada goose,29538.2329723965,9882.31665652606
2007,29,2210,American coot,35762.3606344372,14638.0656084992
2007,29,9991,Pond,124028.103076581,23779.6622813992
2007,30,1320,Mallard,394443.045807256,64042.9209424626
2007,30,1350,Gadwall,246880.332315798,66162.5327301347
2007,30,1370,American wigeon,118817.871646808,28985.4796500788
2007,30,1390,Green-winged teal,151350.953779674,39370.0484907647
2007,30,1400,Blue-winged teal,449624.633221839,89110.0887187288
2007,30,1420,Northern shoveler,354823.846849053,97846.8339099733
2007,30,1430,Northern pintail,164601.657893539,52119.4270098856
2007,30,1460,Redhead,104965.142711703,24952.8939386492
2007,30,1470,Canvasback,93591.2605881697,22964.5081099199
2007,30,1499,Generic scaup,81815.8547644674,39647.9827819427
2007,30,1500,Ring-necked duck,1969.44654351932,1934.98821890947
2007,30,1519,Generic goldeneye,17311.6782590834,12282.4118999783
2007,30,1530,Bufflehead,30883.179116513,14084.9091607271
2007,30,1670,Ruddy duck,109878.240244418,72193.7477096086
2007,30,1720,Canada goose,59742.0479315465,13865.0463027429
2007,30,2210,American coot,471648.158873309,148451.189908309
2007,30,9991,Pond,477293.608343464,52554.6176241145
2007,31,1320,Mallard,470121.282416588,102897.299608885
2007,31,1350,Gadwall,244427.824980147,79244.902362073
2007,31,1370,American wigeon,52875.5554734596,16705.0049622218
2007,31,1390,Green-winged teal,211013.988188747,56047.5538026391
2007,31,1400,Blue-winged teal,478342.938475601,139603.015637046
2007,31,1420,Northern shoveler,363535.182349733,120469.702812499
2007,31,1430,Northern pintail,150426.726294221,44510.1835250264
2007,31,1460,Redhead,94748.7303275651,41505.4115756875
2007,31,1470,Canvasback,118112.148836707,55671.8281456114
2007,31,1499,Generic scaup,66939.5235524616,27025.061771027
2007,31,1500,Ring-necked duck,7918.62441763261,6105.55739884642
2007,31,1519,Generic goldeneye,35382.8905047963,16524.2342572162
2007,31,1530,Bufflehead,53686.6079972592,32948.8554349012
2007,31,1670,Ruddy duck,285833.703314156,152355.725614298
2007,31,1720,Canada goose,89109.0471874185,14631.3868430614
2007,31,2210,American coot,332813.40601147,137515.284044889
2007,31,9991,Pond,1076680.74345134,165832.210661317
2007,32,1320,Mallard,655962.592622184,77273.8479967155
2007,32,1350,Gadwall,537450.680618767,91776.3148847376
2007,32,1370,American wigeon,110265.844098711,24533.1344789085
2007,32,1390,Green-winged teal,89110.9232006682,36778.3045270197
2007,32,1400,Blue-winged teal,869475.782088268,156917.629694343
2007,32,1420,Northern shoveler,718955.873621201,133312.930670344
2007,32,1430,Northern pintail,489383.609021522,66084.2672376662
2007,32,1460,Redhead,131751.643615202,42523.6360093927
2007,32,1470,Canvasback,50529.3507261444,17091.1903285601
2007,32,1499,Generic scaup,101675.023392249,38370.3399241762
2007,32,1500,Ring-necked duck,1434.30445585744,1018.22871025922
2007,32,1519,Generic goldeneye,3151.92831040277,2648.81602294044
2007,32,1530,Bufflehead,1984.54745469804,791.807103923074
2007,32,1670,Ruddy duck,88940.0006176592,44377.8547928633
2007,32,1720,Canada goose,119122.925267454,19702.0488203699
